problem_idx,math_verify_score,run_id
2963,0,suoea6ja
2964,0,suoea6ja
2965,0,suoea6ja
2966,0,suoea6ja
2967,0,suoea6ja
2968,0,suoea6ja
2969,0,suoea6ja
2970,0,suoea6ja
2971,0,suoea6ja
2972,0,suoea6ja
2973,0,suoea6ja
2974,0,suoea6ja
2975,0,suoea6ja
2976,0,suoea6ja
2977,0,suoea6ja
2978,0,suoea6ja
2979,0,suoea6ja
2980,0,suoea6ja
2981,0,suoea6ja
2982,0,suoea6ja
2983,0,suoea6ja
2984,0,suoea6ja
2985,0,suoea6ja
2986,0,suoea6ja
2987,0,suoea6ja
2988,0,suoea6ja
2989,0,suoea6ja
2990,0,suoea6ja
2991,0,suoea6ja
2992,0,suoea6ja
2993,0,suoea6ja
2994,0,suoea6ja
2995,0,suoea6ja
2996,1,suoea6ja
2997,0,suoea6ja
2998,0,suoea6ja
2999,0,suoea6ja
2999,0,suoea6ja
3000,0,suoea6ja
3001,0,suoea6ja
3002,0,suoea6ja
3003,0,suoea6ja
3004,0,suoea6ja
3005,0,suoea6ja
3006,0,suoea6ja
3007,0,suoea6ja
3008,0,suoea6ja
3009,0,suoea6ja
3010,0,suoea6ja
3011,0,suoea6ja
3012,0,suoea6ja
3013,0,suoea6ja
3014,0,suoea6ja
3015,0,suoea6ja
3016,0,suoea6ja
3017,0,suoea6ja
3018,0,suoea6ja
3019,0,suoea6ja
3020,0,suoea6ja
3021,0,suoea6ja
3022,0,suoea6ja
3023,0,suoea6ja
3024,1,suoea6ja
3025,0,suoea6ja
3026,0,suoea6ja
3027,0,suoea6ja
3028,0,suoea6ja
3029,0,suoea6ja
3030,0,suoea6ja
3031,0,suoea6ja
3032,0,suoea6ja
3033,0,suoea6ja
3034,0,suoea6ja
3035,0,suoea6ja
3036,0,suoea6ja
3037,0,suoea6ja
3038,0,suoea6ja
3039,0,suoea6ja
3040,0,suoea6ja
3041,0,suoea6ja
3042,0,suoea6ja
3043,0,suoea6ja
3044,0,suoea6ja
3045,0,suoea6ja
3046,0,suoea6ja
3047,0,suoea6ja
3048,0,suoea6ja
3049,0,suoea6ja
3050,0,suoea6ja
3051,0,suoea6ja
3052,0,suoea6ja
3053,0,suoea6ja
3054,1,suoea6ja
3055,0,suoea6ja
3056,0,suoea6ja
3057,0,suoea6ja
3058,0,suoea6ja
3059,0,suoea6ja
3060,0,suoea6ja
3061,0,suoea6ja
3062,0,suoea6ja
3063,0,suoea6ja
3064,0,suoea6ja
3065,0,suoea6ja
3066,1,suoea6ja
3067,0,suoea6ja
3068,0,suoea6ja
3069,0,suoea6ja
3070,0,suoea6ja
3071,0,suoea6ja
3072,0,suoea6ja
3073,0,suoea6ja
3074,0,suoea6ja
3075,0,suoea6ja
3076,0,suoea6ja
3077,0,suoea6ja
3078,0,suoea6ja
3079,0,suoea6ja
3080,0,suoea6ja
3081,0,suoea6ja
3082,0,suoea6ja
3083,0,suoea6ja
3084,0,suoea6ja
3085,0,suoea6ja
3086,0,suoea6ja
3087,0,suoea6ja
3088,0,suoea6ja
3089,0,suoea6ja
3090,0,suoea6ja
3091,0,suoea6ja
3092,0,suoea6ja
3093,0,suoea6ja
3094,0,suoea6ja
3095,0,suoea6ja
3096,0,suoea6ja
3097,0,suoea6ja
3098,0,suoea6ja
3099,0,suoea6ja
3100,0,suoea6ja
3101,0,suoea6ja
3102,0,suoea6ja
3103,0,suoea6ja
3104,0,suoea6ja
3105,0,suoea6ja
3106,0,suoea6ja
3107,0,suoea6ja
3108,0,suoea6ja
3109,0,suoea6ja
3110,0,suoea6ja
3111,0,suoea6ja
3112,0,suoea6ja
3113,0,suoea6ja
3114,1,suoea6ja
3115,0,suoea6ja
3116,0,suoea6ja
3117,1,suoea6ja
3118,0,suoea6ja
3119,0,suoea6ja
3120,0,suoea6ja
3121,0,suoea6ja
3122,0,suoea6ja
3123,0,suoea6ja
3124,0,suoea6ja
3125,1,suoea6ja
3126,0,suoea6ja
3127,0,suoea6ja
3128,0,suoea6ja
3129,0,suoea6ja
3130,0,suoea6ja
3131,0,suoea6ja
3132,0,suoea6ja
3133,0,suoea6ja
3134,0,suoea6ja
3135,0,suoea6ja
3136,0,suoea6ja
3137,0,suoea6ja
3138,0,suoea6ja
3139,0,suoea6ja
3140,0,suoea6ja
3141,0,suoea6ja
3142,0,suoea6ja
3143,0,suoea6ja
3144,0,suoea6ja
3145,0,suoea6ja
3146,0,suoea6ja
3147,0,suoea6ja
3148,0,suoea6ja
3149,0,suoea6ja
3150,0,suoea6ja
3151,0,suoea6ja
3152,0,suoea6ja
3153,0,suoea6ja
3154,0,suoea6ja
3155,0,suoea6ja
3156,0,suoea6ja
3157,0,suoea6ja
3158,0,suoea6ja
3159,0,suoea6ja
3160,0,suoea6ja
3161,1,suoea6ja
3162,0,suoea6ja
3163,0,suoea6ja
3164,0,suoea6ja
3165,0,suoea6ja
3166,0,suoea6ja
3167,0,suoea6ja
3168,0,suoea6ja
3169,0,suoea6ja
3170,0,suoea6ja
3171,0,suoea6ja
3172,0,suoea6ja
3173,0,suoea6ja
3174,0,suoea6ja
3175,0,suoea6ja
3176,0,suoea6ja
3177,0,suoea6ja
3178,0,suoea6ja
3179,0,suoea6ja
3180,0,suoea6ja
3181,0,suoea6ja
3182,0,suoea6ja
3183,0,suoea6ja
3184,0,suoea6ja
3185,0,suoea6ja
3186,0,suoea6ja
3187,0,suoea6ja
3188,0,suoea6ja
3189,0,suoea6ja
3190,0,suoea6ja
3191,0,suoea6ja
3192,0,suoea6ja
3193,0,suoea6ja
3194,0,suoea6ja
3195,0,suoea6ja
3196,0,suoea6ja
3197,0,suoea6ja
3198,0,suoea6ja
3199,0,suoea6ja
3200,0,suoea6ja
3201,0,suoea6ja
3202,0,suoea6ja
3203,0,suoea6ja
3204,0,suoea6ja
3205,0,suoea6ja
3206,0,suoea6ja
3207,0,suoea6ja
3208,0,suoea6ja
3209,0,suoea6ja
3210,0,suoea6ja
3211,0,suoea6ja
3212,0,suoea6ja
3213,0,suoea6ja
3214,0,suoea6ja
3215,0,suoea6ja
3216,0,suoea6ja
3217,0,suoea6ja
3218,0,suoea6ja
3219,0,suoea6ja
3220,0,suoea6ja
3221,0,suoea6ja
3222,0,suoea6ja
3223,0,suoea6ja
3224,0,suoea6ja
3225,0,suoea6ja
3226,0,suoea6ja
3227,0,suoea6ja
3228,0,suoea6ja
3229,0,suoea6ja
3230,0,suoea6ja
3231,0,suoea6ja
3232,0,suoea6ja
3233,0,suoea6ja
3234,0,suoea6ja
3235,0,suoea6ja
3236,0,suoea6ja
3237,0,suoea6ja
3238,0,suoea6ja
3239,0,suoea6ja
3240,0,suoea6ja
3241,0,suoea6ja
3242,0,suoea6ja
3243,0,suoea6ja
3244,0,suoea6ja
3245,0,suoea6ja
3246,0,suoea6ja
3247,0,suoea6ja
3248,0,suoea6ja
3249,0,suoea6ja
3250,0,suoea6ja
3251,0,suoea6ja
3252,0,suoea6ja
3253,0,suoea6ja
3254,0,suoea6ja
3255,0,suoea6ja
3256,0,suoea6ja
3257,0,suoea6ja
3258,0,suoea6ja
3259,0,suoea6ja
3260,0,suoea6ja
3261,0,suoea6ja
3262,0,suoea6ja
3263,1,suoea6ja
3264,0,suoea6ja
3265,0,suoea6ja
3266,0,suoea6ja
3267,0,suoea6ja
3268,0,suoea6ja
3269,0,suoea6ja
3270,0,suoea6ja
3271,0,suoea6ja
3272,0,suoea6ja
3273,0,suoea6ja
3274,0,suoea6ja
3275,1,suoea6ja
3276,0,suoea6ja
3277,0,suoea6ja
3278,0,suoea6ja
3279,0,suoea6ja
3280,0,suoea6ja
3281,0,suoea6ja
3282,0,suoea6ja
3283,0,suoea6ja
3284,0,suoea6ja
3285,0,suoea6ja
3286,0,suoea6ja
3287,0,suoea6ja
3288,0,suoea6ja
3289,0,suoea6ja
3290,0,suoea6ja
3291,0,suoea6ja
3292,0,suoea6ja
3293,0,suoea6ja
3294,0,suoea6ja
3295,0,suoea6ja
3296,0,suoea6ja
3297,1,suoea6ja
3298,0,suoea6ja
3299,0,suoea6ja
3300,0,suoea6ja
3301,0,suoea6ja
3302,0,suoea6ja
3303,0,suoea6ja
3304,0,suoea6ja
3305,0,suoea6ja
3306,0,suoea6ja
3307,0,suoea6ja
3308,0,suoea6ja
3309,0,suoea6ja
3310,0,suoea6ja
3311,0,suoea6ja
3312,0,suoea6ja
3313,0,suoea6ja
3314,0,suoea6ja
3315,0,suoea6ja
3316,0,suoea6ja
3317,0,suoea6ja
3318,0,suoea6ja
3319,0,suoea6ja
3320,0,suoea6ja
3321,0,suoea6ja
3322,0,suoea6ja
3323,0,suoea6ja
3324,0,suoea6ja
3325,0,suoea6ja
3326,0,suoea6ja
3327,0,suoea6ja
3328,0,suoea6ja
3329,0,suoea6ja
3330,0,suoea6ja
3331,0,suoea6ja
3332,0,suoea6ja
3333,0,suoea6ja
3334,0,suoea6ja
3335,0,suoea6ja
3336,0,suoea6ja
3337,0,suoea6ja
3338,0,suoea6ja
3339,0,suoea6ja
3340,0,suoea6ja
3341,0,suoea6ja
3342,0,suoea6ja
3343,0,suoea6ja
3344,0,suoea6ja
3345,0,suoea6ja
3346,0,suoea6ja
3347,0,suoea6ja
3348,0,suoea6ja
3349,0,suoea6ja
3350,0,suoea6ja
3351,0,suoea6ja
3352,0,suoea6ja
3353,0,suoea6ja
3354,0,suoea6ja
3355,0,suoea6ja
3356,0,suoea6ja
3357,0,suoea6ja
3358,0,suoea6ja
3359,0,suoea6ja
3360,0,suoea6ja
3361,0,suoea6ja
3362,0,suoea6ja
3363,0,suoea6ja
3364,0,suoea6ja
3365,0,suoea6ja
3366,0,suoea6ja
3367,0,suoea6ja
3368,0,suoea6ja
3369,0,suoea6ja
3370,0,suoea6ja
3371,0,suoea6ja
3372,0,suoea6ja
3373,0,suoea6ja
3374,0,suoea6ja
3375,0,suoea6ja
3376,0,suoea6ja
3377,0,suoea6ja
3378,0,suoea6ja
3379,0,suoea6ja
3380,0,suoea6ja
3381,0,suoea6ja
3382,0,suoea6ja
3383,0,suoea6ja
3384,0,suoea6ja
3385,0,suoea6ja
3386,0,suoea6ja
3387,0,suoea6ja
3388,0,suoea6ja
3389,0,suoea6ja
3390,0,suoea6ja
3391,0,suoea6ja
3392,0,suoea6ja
3393,0,suoea6ja
3394,0,suoea6ja
3395,1,suoea6ja
3396,0,suoea6ja
3397,0,suoea6ja
3398,0,suoea6ja
3399,0,suoea6ja
3400,1,suoea6ja
3401,0,suoea6ja
3402,0,suoea6ja
3403,0,suoea6ja
3404,0,suoea6ja
3405,0,suoea6ja
3406,0,suoea6ja
3407,0,suoea6ja
3408,0,suoea6ja
3409,0,suoea6ja
3410,0,suoea6ja
3411,0,suoea6ja
3412,0,suoea6ja
3413,0,suoea6ja
3414,0,suoea6ja
3415,0,suoea6ja
3416,0,suoea6ja
3417,0,suoea6ja
3418,1,suoea6ja
3419,0,suoea6ja
3420,0,suoea6ja
3421,0,suoea6ja
3422,0,suoea6ja
3423,0,suoea6ja
3424,0,suoea6ja
3425,0,suoea6ja
3426,0,suoea6ja
3427,0,suoea6ja
3428,0,suoea6ja
3429,0,suoea6ja
3430,0,suoea6ja
3431,0,suoea6ja
3432,0,suoea6ja
3433,0,suoea6ja
3434,0,suoea6ja
3435,1,suoea6ja
3436,0,suoea6ja
3437,0,suoea6ja
3438,0,suoea6ja
3439,0,suoea6ja
3440,0,suoea6ja
3441,0,suoea6ja
3442,0,suoea6ja
3443,0,suoea6ja
3444,0,suoea6ja
3445,0,suoea6ja
3446,0,suoea6ja
3447,0,suoea6ja
3448,0,suoea6ja
3449,0,suoea6ja
3450,0,suoea6ja
3451,0,suoea6ja
3452,0,suoea6ja
3453,0,suoea6ja
3454,0,suoea6ja
3455,0,suoea6ja
3456,0,suoea6ja
3457,0,suoea6ja
3458,0,suoea6ja
3459,0,suoea6ja
3460,0,suoea6ja
3461,0,suoea6ja
3462,0,suoea6ja
3463,0,suoea6ja
3464,0,suoea6ja
3465,0,suoea6ja
3466,0,suoea6ja
3467,0,suoea6ja
3468,0,suoea6ja
3469,0,suoea6ja
3470,0,suoea6ja
3471,0,suoea6ja
3472,0,suoea6ja
3473,0,suoea6ja
3474,0,suoea6ja
3475,0,suoea6ja
3476,0,suoea6ja
3477,0,suoea6ja
3478,0,suoea6ja
3479,0,suoea6ja
3480,0,suoea6ja
3481,0,suoea6ja
3482,0,suoea6ja
3483,0,suoea6ja
3484,0,suoea6ja
3485,0,suoea6ja
3486,0,suoea6ja
3487,0,suoea6ja
3488,0,suoea6ja
3489,0,suoea6ja
3490,0,suoea6ja
3491,0,suoea6ja
3492,0,suoea6ja
3493,0,suoea6ja
3494,0,suoea6ja
3495,0,suoea6ja
3496,0,suoea6ja
3497,0,suoea6ja
3498,0,suoea6ja
3499,0,suoea6ja
3500,0,suoea6ja
3501,0,suoea6ja
3502,0,suoea6ja
3503,0,suoea6ja
3504,0,suoea6ja
3505,0,suoea6ja
3506,0,suoea6ja
3507,0,suoea6ja
3508,0,suoea6ja
3509,0,suoea6ja
3510,0,suoea6ja
3511,0,suoea6ja
3512,0,suoea6ja
3513,0,suoea6ja
3514,0,suoea6ja
3515,0,suoea6ja
3516,1,suoea6ja
3517,0,suoea6ja
3518,0,suoea6ja
3519,0,suoea6ja
3520,0,suoea6ja
3521,0,suoea6ja
3522,0,suoea6ja
3523,0,suoea6ja
3524,0,suoea6ja
3525,0,suoea6ja
3526,0,suoea6ja
3527,0,suoea6ja
3528,0,suoea6ja
3529,0,suoea6ja
3530,0,suoea6ja
3531,0,suoea6ja
3532,0,suoea6ja
3533,0,suoea6ja
3534,0,suoea6ja
3535,0,suoea6ja
3536,0,suoea6ja
3537,0,suoea6ja
3538,0,suoea6ja
3539,0,suoea6ja
3540,0,suoea6ja
3541,0,suoea6ja
3542,0,suoea6ja
3543,1,suoea6ja
3544,0,suoea6ja
3545,0,suoea6ja
3546,0,suoea6ja
3547,0,suoea6ja
3548,0,suoea6ja
3549,0,suoea6ja
3550,0,suoea6ja
3551,0,suoea6ja
3552,0,suoea6ja
3553,0,suoea6ja
3554,0,suoea6ja
3555,0,suoea6ja
3556,0,suoea6ja
3557,0,suoea6ja
3558,0,suoea6ja
3559,0,suoea6ja
3560,0,suoea6ja
3561,0,suoea6ja
3562,0,suoea6ja
3563,0,suoea6ja
3564,0,suoea6ja
3565,0,suoea6ja
3566,0,suoea6ja
3567,0,suoea6ja
3568,0,suoea6ja
3569,0,suoea6ja
3570,0,suoea6ja
3571,0,suoea6ja
3572,0,suoea6ja
3573,0,suoea6ja
3574,0,suoea6ja
3575,0,suoea6ja
3576,0,suoea6ja
3577,0,suoea6ja
3578,0,suoea6ja
3579,0,suoea6ja
3580,0,suoea6ja
3581,0,suoea6ja
3582,0,suoea6ja
3583,1,suoea6ja
3584,0,suoea6ja
3585,0,suoea6ja
3586,0,suoea6ja
3587,0,suoea6ja
3588,0,suoea6ja
3589,0,suoea6ja
3590,0,suoea6ja
3591,0,suoea6ja
3592,0,suoea6ja
3593,0,suoea6ja
3594,0,suoea6ja
3595,0,suoea6ja
3596,0,suoea6ja
3597,0,suoea6ja
3598,1,suoea6ja
3599,0,suoea6ja
3600,0,suoea6ja
3601,0,suoea6ja
3602,0,suoea6ja
3603,0,suoea6ja
3604,0,suoea6ja
3605,0,suoea6ja
3606,0,suoea6ja
3607,0,suoea6ja
3608,0,suoea6ja
3609,0,suoea6ja
3610,0,suoea6ja
3611,0,suoea6ja
3612,0,suoea6ja
3613,0,suoea6ja
3614,0,suoea6ja
3615,0,suoea6ja
3616,0,suoea6ja
3617,0,suoea6ja
3618,0,suoea6ja
3619,0,suoea6ja
3620,0,suoea6ja
3621,0,suoea6ja
3622,0,suoea6ja
3623,0,suoea6ja
3624,0,suoea6ja
3625,0,suoea6ja
3626,0,suoea6ja
3627,0,suoea6ja
3628,0,suoea6ja
3629,0,suoea6ja
3630,0,suoea6ja
3631,0,suoea6ja
3632,0,suoea6ja
3633,0,suoea6ja
3634,0,suoea6ja
3635,0,suoea6ja
3636,0,suoea6ja
3637,0,suoea6ja
3638,0,suoea6ja
3639,0,suoea6ja
3640,0,suoea6ja
3641,0,suoea6ja
3642,0,suoea6ja
3643,0,suoea6ja
3644,0,suoea6ja
3645,0,suoea6ja
3646,0,suoea6ja
3647,0,suoea6ja
3648,0,suoea6ja
3649,0,suoea6ja
3650,0,suoea6ja
3651,0,suoea6ja
3652,0,suoea6ja
3653,0,suoea6ja
3654,0,suoea6ja
3655,0,suoea6ja
3656,0,suoea6ja
3657,0,suoea6ja
3658,0,suoea6ja
3659,0,suoea6ja
3660,0,suoea6ja
3661,0,suoea6ja
3662,0,suoea6ja
3663,0,suoea6ja
3664,0,suoea6ja
3665,0,suoea6ja
3666,0,suoea6ja
3668,0,suoea6ja
3669,0,suoea6ja
3670,0,suoea6ja
3671,0,suoea6ja
3672,0,suoea6ja
3673,0,suoea6ja
3674,1,suoea6ja
3675,0,suoea6ja
3676,0,suoea6ja
3677,0,suoea6ja
3678,0,suoea6ja
3679,0,suoea6ja
3680,0,suoea6ja
3681,0,suoea6ja
3682,0,suoea6ja
3683,0,suoea6ja
3684,0,suoea6ja
3685,0,suoea6ja
3686,0,suoea6ja
3687,0,suoea6ja
3688,0,suoea6ja
3689,0,suoea6ja
3690,0,suoea6ja
3691,0,suoea6ja
3692,0,suoea6ja
3693,0,suoea6ja
3694,0,suoea6ja
3695,0,suoea6ja
3696,0,suoea6ja
3697,0,suoea6ja
3698,0,suoea6ja
3699,0,suoea6ja
3700,0,suoea6ja
3701,0,suoea6ja
3702,0,suoea6ja
3703,0,suoea6ja
3704,0,suoea6ja
3705,0,suoea6ja
3706,0,suoea6ja
3707,0,suoea6ja
3708,0,suoea6ja
3709,0,suoea6ja
3710,0,suoea6ja
3711,0,suoea6ja
3712,0,suoea6ja
3713,0,suoea6ja
3714,0,suoea6ja
3715,0,suoea6ja
3716,0,suoea6ja
3717,0,suoea6ja
3718,0,suoea6ja
3719,0,suoea6ja
3720,0,suoea6ja
3721,0,suoea6ja
3722,0,suoea6ja
3723,0,suoea6ja
3724,0,suoea6ja
3725,0,suoea6ja
3726,0,suoea6ja
3727,0,suoea6ja
3728,0,suoea6ja
3729,0,suoea6ja
3730,0,suoea6ja
3731,0,suoea6ja
3732,0,suoea6ja
3733,0,suoea6ja
3734,0,suoea6ja
3735,0,suoea6ja
3736,0,suoea6ja
3737,0,suoea6ja
3738,0,suoea6ja
3739,0,suoea6ja
3740,0,suoea6ja
3741,0,suoea6ja
3742,0,suoea6ja
3743,0,suoea6ja
3744,0,suoea6ja
3745,0,suoea6ja
3746,0,suoea6ja
3747,0,suoea6ja
3748,0,suoea6ja
3749,0,suoea6ja
3750,0,suoea6ja
3751,0,suoea6ja
3752,0,suoea6ja
3753,0,suoea6ja
3754,0,suoea6ja
3755,0,suoea6ja
3756,0,suoea6ja
3757,0,suoea6ja
3758,0,suoea6ja
3759,0,suoea6ja
3760,0,suoea6ja
3761,0,suoea6ja
3762,0,suoea6ja
3763,0,suoea6ja
3764,0,suoea6ja
3765,0,suoea6ja
3766,0,suoea6ja
3767,0,suoea6ja
3768,0,suoea6ja
3769,0,suoea6ja
3770,0,suoea6ja
3771,0,suoea6ja
3772,0,suoea6ja
3773,0,suoea6ja
3774,0,suoea6ja
3775,0,suoea6ja
3776,0,suoea6ja
3777,0,suoea6ja
3778,0,suoea6ja
3779,0,suoea6ja
3780,0,suoea6ja
3781,0,suoea6ja
3782,0,suoea6ja
3783,0,suoea6ja
3784,0,suoea6ja
3785,0,suoea6ja
3786,0,suoea6ja
3787,0,suoea6ja
3788,0,suoea6ja
3789,0,suoea6ja
3790,0,suoea6ja
3791,0,suoea6ja
3792,0,suoea6ja
3793,0,suoea6ja
3794,0,suoea6ja
3795,0,suoea6ja
3796,0,suoea6ja
3797,0,suoea6ja
3798,0,suoea6ja
3799,0,suoea6ja
3800,0,suoea6ja
3801,0,suoea6ja
3802,0,suoea6ja
3803,0,suoea6ja
3804,0,suoea6ja
3805,0,suoea6ja
3806,0,suoea6ja
3807,1,suoea6ja
3808,0,suoea6ja
3809,0,suoea6ja
3810,0,suoea6ja
3811,0,suoea6ja
3812,0,suoea6ja
3813,0,suoea6ja
3814,0,suoea6ja
3815,0,suoea6ja
3816,0,suoea6ja
3817,0,suoea6ja
3818,0,suoea6ja
3819,0,suoea6ja
3820,0,suoea6ja
3821,0,suoea6ja
3822,0,suoea6ja
3823,0,suoea6ja
3824,0,suoea6ja
3825,0,suoea6ja
3826,0,suoea6ja
3827,0,suoea6ja
3828,0,suoea6ja
3829,0,suoea6ja
3830,0,suoea6ja
3831,0,suoea6ja
3832,0,suoea6ja
3833,0,suoea6ja
3834,0,suoea6ja
3835,0,suoea6ja
3836,0,suoea6ja
3837,0,suoea6ja
3838,0,suoea6ja
3839,0,suoea6ja
3840,0,suoea6ja
3841,0,suoea6ja
3842,0,suoea6ja
3843,0,suoea6ja
3844,0,suoea6ja
3845,0,suoea6ja
3846,0,suoea6ja
3847,0,suoea6ja
3848,0,suoea6ja
3849,0,suoea6ja
3850,0,suoea6ja
3851,0,suoea6ja
3852,1,suoea6ja
3853,0,suoea6ja
3854,0,suoea6ja
3855,0,suoea6ja
3856,0,suoea6ja
3857,0,suoea6ja
3858,0,suoea6ja
3859,0,suoea6ja
3860,0,suoea6ja
3861,0,suoea6ja
3862,0,suoea6ja
3863,0,suoea6ja
3864,0,suoea6ja
3865,0,suoea6ja
3866,1,suoea6ja
3867,0,suoea6ja
3868,0,suoea6ja
3869,0,suoea6ja
3870,0,suoea6ja
3871,0,suoea6ja
3872,0,suoea6ja
3873,0,suoea6ja
3874,0,suoea6ja
3875,0,suoea6ja
3876,0,suoea6ja
3877,0,suoea6ja
3878,0,suoea6ja
3879,0,suoea6ja
3880,0,suoea6ja
3881,0,suoea6ja
3882,0,suoea6ja
3883,0,suoea6ja
3884,0,suoea6ja
3885,0,suoea6ja
3886,0,suoea6ja
3887,0,suoea6ja
3888,0,suoea6ja
3889,0,suoea6ja
3890,0,suoea6ja
3891,0,suoea6ja
3892,0,suoea6ja
3893,0,suoea6ja
3894,0,suoea6ja
3895,0,suoea6ja
3896,0,suoea6ja
3897,0,suoea6ja
3898,0,suoea6ja
3899,0,suoea6ja
3900,0,suoea6ja
3901,0,suoea6ja
3902,0,suoea6ja
3903,0,suoea6ja
3904,0,suoea6ja
3905,0,suoea6ja
3906,0,suoea6ja
3907,0,suoea6ja
3908,0,suoea6ja
3909,0,suoea6ja
3910,0,suoea6ja
3911,0,suoea6ja
3912,0,suoea6ja
3913,0,suoea6ja
3914,0,suoea6ja
3915,0,suoea6ja
3916,0,suoea6ja
3917,0,suoea6ja
3918,1,suoea6ja
3919,0,suoea6ja
3920,0,suoea6ja
3921,0,suoea6ja
3922,0,suoea6ja
3923,0,suoea6ja
3924,0,suoea6ja
3925,0,suoea6ja
3926,0,suoea6ja
3927,0,suoea6ja
3928,0,suoea6ja
3929,0,suoea6ja
3930,0,suoea6ja
3931,0,suoea6ja
3932,0,suoea6ja
3933,0,suoea6ja
3934,0,suoea6ja
3935,1,suoea6ja
3936,0,suoea6ja
3937,0,suoea6ja
3938,0,suoea6ja
3939,0,suoea6ja
3940,0,suoea6ja
3941,0,suoea6ja
3942,0,suoea6ja
3943,0,suoea6ja
3944,0,suoea6ja
3945,0,suoea6ja
3946,0,suoea6ja
3947,0,suoea6ja
3948,0,suoea6ja
3949,0,suoea6ja
3950,0,suoea6ja
3951,0,suoea6ja
3952,0,suoea6ja
3953,0,suoea6ja
3954,0,suoea6ja
3955,0,suoea6ja
3956,0,suoea6ja
3957,0,suoea6ja
3958,0,suoea6ja
3959,0,suoea6ja
3960,0,suoea6ja
3961,0,suoea6ja
3962,0,suoea6ja
3963,0,suoea6ja
3964,0,suoea6ja
3965,1,suoea6ja
3966,0,suoea6ja
3967,0,suoea6ja
3968,0,suoea6ja
3969,0,suoea6ja
3970,0,suoea6ja
3971,0,suoea6ja
3972,0,suoea6ja
3973,0,suoea6ja
3974,0,suoea6ja
3975,0,suoea6ja
3976,0,suoea6ja
3977,0,suoea6ja
3978,0,suoea6ja
3979,0,suoea6ja
3980,0,suoea6ja
3981,0,suoea6ja
3982,0,suoea6ja
3983,0,suoea6ja
3984,0,suoea6ja
3985,0,suoea6ja
3986,0,suoea6ja
3987,0,suoea6ja
3988,0,suoea6ja
3989,0,suoea6ja
3990,0,suoea6ja
3991,0,suoea6ja
3992,0,suoea6ja
3993,0,suoea6ja
3994,0,suoea6ja
3995,0,suoea6ja
3996,0,suoea6ja
3997,0,suoea6ja
3998,0,suoea6ja
3999,0,suoea6ja
3999,0,suoea6ja
4000,0,suoea6ja
4001,0,suoea6ja
4002,0,suoea6ja
4003,0,suoea6ja
4004,0,suoea6ja
4005,0,suoea6ja
4006,0,suoea6ja
4007,0,suoea6ja
4008,0,suoea6ja
4009,0,suoea6ja
4010,0,suoea6ja
4011,0,suoea6ja
4012,0,suoea6ja
4013,0,suoea6ja
4014,0,suoea6ja
4015,0,suoea6ja
4016,0,suoea6ja
4017,0,suoea6ja
4018,0,suoea6ja
4019,0,suoea6ja
4020,0,suoea6ja
4021,0,suoea6ja
4022,0,suoea6ja
4023,0,suoea6ja
4024,0,suoea6ja
4025,0,suoea6ja
4026,0,suoea6ja
4027,0,suoea6ja
4028,0,suoea6ja
4029,0,suoea6ja
4030,0,suoea6ja
4031,0,suoea6ja
4032,0,suoea6ja
4033,0,suoea6ja
4034,0,suoea6ja
4035,0,suoea6ja
4036,0,suoea6ja
4037,0,suoea6ja
4038,0,suoea6ja
4039,0,suoea6ja
4040,0,suoea6ja
4041,0,suoea6ja
4042,0,suoea6ja
4043,0,suoea6ja
4044,0,suoea6ja
4045,0,suoea6ja
4046,0,suoea6ja
4047,0,suoea6ja
4048,0,suoea6ja
4049,0,suoea6ja
4050,0,suoea6ja
4051,0,suoea6ja
4052,0,suoea6ja
4053,0,suoea6ja
4054,0,suoea6ja
4055,0,suoea6ja
4056,0,suoea6ja
4057,0,suoea6ja
4058,0,suoea6ja
4059,0,suoea6ja
4060,0,suoea6ja
4061,0,suoea6ja
4062,0,suoea6ja
4063,0,suoea6ja
4064,0,suoea6ja
4065,0,suoea6ja
4066,0,suoea6ja
4067,0,suoea6ja
4068,0,suoea6ja
4069,0,suoea6ja
4070,0,suoea6ja
4071,0,suoea6ja
4072,0,suoea6ja
4073,0,suoea6ja
4074,0,suoea6ja
4075,0,suoea6ja
4076,0,suoea6ja
4077,0,suoea6ja
4078,0,suoea6ja
4079,0,suoea6ja
4080,0,suoea6ja
4081,0,suoea6ja
4082,0,suoea6ja
4083,0,suoea6ja
4084,0,suoea6ja
4085,0,suoea6ja
4086,0,suoea6ja
4087,0,suoea6ja
4088,0,suoea6ja
4089,0,suoea6ja
4090,0,suoea6ja
4091,0,suoea6ja
4092,0,suoea6ja
4093,1,suoea6ja
4094,0,suoea6ja
4095,0,suoea6ja
4096,0,suoea6ja
4097,0,suoea6ja
4098,0,suoea6ja
4099,0,suoea6ja
4100,0,suoea6ja
4101,0,suoea6ja
4102,0,suoea6ja
4103,0,suoea6ja
4104,0,suoea6ja
4105,0,suoea6ja
4106,0,suoea6ja
4107,0,suoea6ja
4108,0,suoea6ja
4109,0,suoea6ja
4110,0,suoea6ja
4111,0,suoea6ja
4112,0,suoea6ja
4113,0,suoea6ja
4114,0,suoea6ja
4115,0,suoea6ja
4116,0,suoea6ja
4117,0,suoea6ja
4118,0,suoea6ja
4119,0,suoea6ja
4120,0,suoea6ja
4121,0,suoea6ja
4122,0,suoea6ja
4123,0,suoea6ja
4124,0,suoea6ja
4125,0,suoea6ja
4126,0,suoea6ja
